"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SERPINB12",0.699417988913276,-1.28707619190148,0.458504535351153,-2.80711768950278,0.00499869754707764,0.0101085372090714,"DOWN"
"GLYATL1",17.9371979742135,-1.34548152340688,0.219683470531527,-6.12463705235297,9.08905503224027e-10,6.953553902983e-09,"DOWN"
"TAC3",7.60777306304279,-1.35288192399264,0.231180835829336,-5.85205049172577,4.85549162117318e-09,3.29969136794707e-08,"DOWN"
"B4GALNT2",431.730318469074,-1.57847949571971,0.249183164187446,-6.3346153455709,2.37934114592754e-10,2.00266557547612e-09,"DOWN"
"BPIFB6",1.96408290887083,-2.24528597797536,0.424440283996207,-5.28999263885947,1.22321282873025e-07,6.51965772783092e-07,"DOWN"
"ANKRD40CL",5.01265557428484,-1.2624892076443,0.253043192214994,-4.98922415810994,6.06222700685522e-07,2.82191019131526e-06,"DOWN"
"NA.22",NA,NA,NA,NA,NA,NA,NA
"KLK13",329.976599720184,-1.6858699391005,0.223232694061232,-7.55207451215937,4.2837927076828e-14,5.97625764491027e-13,"DOWN"
"RCOR2",262.926367231859,-1.06926183491807,0.135166711503023,-7.91068912625096,2.55967988600097e-15,4.01323534260369e-14,"DOWN"
"CASKIN1",53.5020079081744,-1.23532301607548,0.139965638961012,-8.82590202313571,1.08581056362859e-18,2.24050074010411e-17,"DOWN"
"KCNJ4",1.65266670429528,-1.26676715846492,0.264395919099458,-4.79117515421408,1.65807299481554e-06,7.03161060001449e-06,"DOWN"
"GNG4",518.678693669667,-1.21460215564035,0.202501522600456,-5.99799023751943,1.99774527815694e-09,1.44293583390703e-08,"DOWN"
"PTF1A",0.766046726071831,-1.22875678656346,0.48046886606433,-2.55741188108313,0.0105454272060175,0.019809416897127,"DOWN"
"CXXC4",395.521929767159,-1.09359905161526,0.131154217593705,-8.33826827439934,7.53863873590261e-17,1.36731786404522e-15,"DOWN"
"FSTL5",24.152092618772,-1.17104761844469,0.345757741190122,-3.38690209628818,0.000706866079865086,0.00173031654982392,"DOWN"
"TRIM49",0.784178311979739,-1.06495999819208,0.400374334111048,-2.65991075715833,0.00781613585351375,0.0151471991468177,"DOWN"
"TM4SF20",18.5391083719081,-2.54176688756053,0.30951562523141,-8.21207939230911,2.17390451899081e-16,3.77132176553813e-15,"DOWN"
"RAB3B",444.101311228083,-1.14182320659143,0.194469795514554,-5.87146812989774,4.31952641606146e-09,2.96340706449387e-08,"DOWN"
"NR0B1",260.493581142977,-2.11551687078164,0.422393806011731,-5.00839936730247,5.48845592286481e-07,2.57659008195427e-06,"DOWN"
"UMOD",0.893763847524267,-1.53177370622899,0.572658927298184,-2.67484471682984,0.00747638704542959,0.0145580531784628,"DOWN"
"GP2",58.6121842727824,-2.47088039831554,0.357774175507271,-6.90625698406599,4.97608214379e-12,5.3214540551398e-11,"DOWN"
"CHRNA5",126.355701178861,-1.36293976040984,0.137722618760649,-9.89626666029723,4.32105227845527e-23,1.09825542523646e-21,"DOWN"
"NRG4",64.745040213407,-1.00578213579083,0.152652901842179,-6.58868664567322,4.43734179834311e-11,4.21378793379404e-10,"DOWN"
"NA.23",NA,NA,NA,NA,NA,NA,NA
"TACR3",7.01650682221757,-1.77172058546441,0.333636358447611,-5.31033426245302,1.09424354839734e-07,5.88454280217354e-07,"DOWN"
"CTNND2",485.688925260779,-1.53325791177575,0.242580216936435,-6.3206222302024,2.60512174874528e-10,2.18289629179301e-09,"DOWN"
"NSG2",12.2475863465805,-1.4087969159914,0.209009385088724,-6.74035242672652,1.58002910762547e-11,1.59501214226675e-10,"DOWN"
"NA.24",NA,NA,NA,NA,NA,NA,NA
"HOXD12",5.19789620363327,-1.07828323790541,0.325095689848465,-3.31681800643997,0.000910489045418739,0.0021744962084086,"DOWN"
"EMX2",2.33739273979644,-1.29942512638061,0.280759196073702,-4.62825490510202,3.68759950540534e-06,1.46447673607037e-05,"DOWN"
"COX7B2",31.0857619003553,-1.87380687098628,0.595762086857118,-3.14522678150158,0.00165958128341319,0.00373455620058005,"DOWN"
"KRT83",32.5596005921091,-1.29933812582009,0.235169021519229,-5.52512451438613,3.29252020827893e-08,1.95155516046549e-07,"DOWN"
"SIX2",331.945465513211,-1.08907866151002,0.183902870035295,-5.92203189271055,3.17987933668398e-09,2.22555918013116e-08,"DOWN"
"KRT13",88.9789897730837,-1.55403622708715,0.209781827891043,-7.40786865435406,1.28345320427458e-13,1.69582364141669e-12,"DOWN"
"KRT20",70.2646898720607,-1.89019999967138,0.32357870598504,-5.84154632152699,5.17184933526693e-09,3.50578035982493e-08,"DOWN"
"FGG",20927.9380197669,-1.7213797292153,0.242043062570636,-7.11187385803689,1.14477870885607e-12,1.33303753195322e-11,"DOWN"
"FGA",16344.5965380261,-1.8071708992891,0.272948905128834,-6.62091279844518,3.56987527302001e-11,3.42474055889928e-10,"DOWN"
